gene	symbol	fm-bias	mut-freq	clust-bias
ENSG00000155542	SETD9	null	0.00344827586207	null
ENSG00000155561	NUP205	null	0.0103448275862	null
ENSG00000155592	ZKSCAN2	null	0.00344827586207	null
ENSG00000155629	PIK3AP1	null	0.00344827586207	null
ENSG00000155636	RBM45	null	0.00344827586207	null
ENSG00000155640	C10orf12	null	0.0103448275862	null
ENSG00000155657	TTN	0.968323085833	0.31724137931	0.934975587396
ENSG00000155660	PDIA4	null	0.00344827586207	null
ENSG00000155666	KDM8	null	0.00344827586207	null
ENSG00000155714	PDZD9	null	0.00344827586207	null
ENSG00000155719	OTOA	null	0.0172413793103	null
ENSG00000155729	KCTD18	null	0.00344827586207	null
ENSG00000155744	FAM126B	null	0.0172413793103	null
ENSG00000155749	ALS2CR12	null	0.00689655172414	null
ENSG00000155754	ALS2CR11	null	0.00689655172414	null
ENSG00000155761	SPAG17	null	0.0344827586207	null
ENSG00000155833	CYLC2	null	0.0206896551724	null
ENSG00000155846	PPARGC1B	null	0.0103448275862	null
ENSG00000155849	ELMO1	null	0.0137931034483	null
ENSG00000155868	MED7	null	0.0206896551724	null
ENSG00000155876	RRAGA	null	0.00689655172414	null
ENSG00000155886	SLC24A2	null	0.00344827586207	null
ENSG00000155890	TRIM42	null	0.00689655172414	null
ENSG00000155893	ACPL2	null	0.00344827586207	null
ENSG00000155897	ADCY8	null	0.00689655172414	null
ENSG00000155961	RAB39B	null	0.00689655172414	null
ENSG00000155966	AFF2	null	0.0344827586207	null
ENSG00000155974	GRIP1	0.474293644204	0.0241379310345	null
ENSG00000155980	KIF5A	null	0.00689655172414	null
ENSG00000156009	MAGEA8	null	0.00689655172414	null
ENSG00000156011	PSD3	null	0.00689655172414	null
ENSG00000156017	C9orf41	null	0.00344827586207	null
ENSG00000156030	ELMSAN1	null	0.00344827586207	null
ENSG00000156042	TTC18	null	0.00344827586207	null
ENSG00000156076	WIF1	null	0.00344827586207	null
ENSG00000156096	UGT2B4	null	0.0241379310345	null
ENSG00000156097	GPR61	null	0.00689655172414	null
ENSG00000156127	BATF	null	0.00344827586207	null
ENSG00000156136	DCK	null	0.00344827586207	null
ENSG00000156140	ADAMTS3	null	0.00689655172414	null
ENSG00000156162	DPY19L4	null	0.00344827586207	null
ENSG00000156170	NDUFAF6	null	0.00689655172414	null
ENSG00000156194	PPEF2	null	0.0137931034483	null
ENSG00000156206	C15orf26	null	0.00689655172414	null
ENSG00000156218	ADAMTSL3	null	0.0103448275862	null
ENSG00000156222	SLC28A1	null	0.0137931034483	null
ENSG00000156256	USP16	null	0.00344827586207	null
ENSG00000156265	MAP3K7CL	null	0.00344827586207	null
ENSG00000156269	NAA11	null	0.00344827586207	null
ENSG00000156282	CLDN17	null	0.00344827586207	null
ENSG00000156299	TIAM1	null	0.00689655172414	null
ENSG00000156304	SCAF4	null	0.0103448275862	null
ENSG00000156313	RPGR	null	0.00344827586207	null
ENSG00000156374	PCGF6	null	0.00344827586207	null
ENSG00000156395	SORCS3	null	0.0103448275862	null
ENSG00000156414	TDRD9	null	0.0137931034483	null
ENSG00000156427	FGF18	null	0.00344827586207	null
ENSG00000156463	SH3RF2	null	0.0241379310345	null
ENSG00000156466	GDF6	null	0.00344827586207	null
ENSG00000156471	PTDSS1	null	0.0103448275862	null
ENSG00000156475	PPP2R2B	null	0.00344827586207	null
ENSG00000156486	KCNS2	null	0.0103448275862	null
ENSG00000156508	EEF1A1	null	0.0137931034483	null
ENSG00000156509	FBXO43	null	0.00689655172414	null
ENSG00000156510	HKDC1	null	0.00689655172414	null
ENSG00000156521	TYSND1	null	0.00689655172414	null
ENSG00000156531	PHF6	null	0.00344827586207	null
ENSG00000156535	CD109	null	0.00344827586207	null
ENSG00000156564	LRFN2	null	0.0137931034483	null
ENSG00000156639	ZFAND3	null	0.00344827586207	null
ENSG00000156675	RAB11FIP1	null	0.0137931034483	null
ENSG00000156687	UNC5D	null	0.00344827586207	null
ENSG00000156689	GLYATL2	null	0.00689655172414	null
ENSG00000156709	AIFM1	null	0.00689655172414	null
ENSG00000156711	MAPK13	null	0.00344827586207	null
ENSG00000156738	MS4A1	null	0.00689655172414	null
ENSG00000156787	WDR67	null	0.0103448275862	null
ENSG00000156795	WDYHV1	null	0.0103448275862	null
ENSG00000156802	ATAD2	null	0.0103448275862	null
ENSG00000156804	FBXO32	null	0.00344827586207	null
ENSG00000156886	ITGAD	null	0.0275862068966	null
ENSG00000156920	GPR112	null	0.0206896551724	null
ENSG00000156925	ZIC3	null	0.00344827586207	null
ENSG00000156931	VPS8	0.127031773974	0.0172413793103	null
ENSG00000156958	GALK2	null	0.00344827586207	null
ENSG00000156959	LHFPL4	null	0.00344827586207	null
ENSG00000156966	B3GNT7	null	0.00344827586207	null
ENSG00000156970	BUB1B	null	0.00344827586207	null
ENSG00000157005	SST	null	0.00344827586207	null
ENSG00000157060	SHCBP1L	null	0.0137931034483	null
ENSG00000157064	NMNAT2	null	0.00344827586207	null
ENSG00000157077	ZFYVE9	null	0.00344827586207	null
ENSG00000157087	ATP2B2	null	0.0172413793103	null
ENSG00000157106	SMG1	null	0.0137931034483	null
ENSG00000157107	FCHO2	null	0.00689655172414	null
ENSG00000157119	KLHL40	null	0.00344827586207	null
ENSG00000157131	C8A	null	0.0103448275862	null
ENSG00000157168	NRG1	null	0.00689655172414	null
ENSG00000157191	NECAP2	null	0.00344827586207	null
ENSG00000157193	LRP8	null	0.00344827586207	null
ENSG00000157211	CDCP2	null	0.00689655172414	null
ENSG00000157214	STEAP2	null	0.00689655172414	null
ENSG00000157219	HTR5A	null	0.00689655172414	null
ENSG00000157227	MMP14	null	0.00344827586207	null
ENSG00000157240	FZD1	null	0.00689655172414	null
ENSG00000157368	IL34	null	0.00344827586207	null
ENSG00000157388	CACNA1D	null	0.0172413793103	null
ENSG00000157399	ARSE	null	0.0137931034483	null
ENSG00000157404	KIT	0.999999077166	0.0206896551724	null
ENSG00000157426	AASDH	null	0.0103448275862	null
ENSG00000157429	ZNF19	null	0.0137931034483	null
ENSG00000157445	CACNA2D3	null	0.00689655172414	null
ENSG00000157450	RNF111	null	0.0103448275862	null
ENSG00000157483	MYO1E	null	0.00689655172414	null
ENSG00000157500	APPL1	null	0.00344827586207	null
ENSG00000157502	MUM1L1	null	0.0103448275862	null
ENSG00000157510	AFAP1L1	null	0.00344827586207	null
ENSG00000157551	KCNJ15	null	0.00344827586207	null
ENSG00000157554	ERG	null	0.0137931034483	null
ENSG00000157600	TMEM164	null	0.00344827586207	null
ENSG00000157601	MX1	null	0.00344827586207	null
ENSG00000157613	CREB3L1	null	0.00689655172414	null
ENSG00000157617	C2CD2	null	0.00344827586207	null
ENSG00000157625	TAB3	null	0.00344827586207	null
ENSG00000157637	SLC38A10	null	0.00689655172414	null
ENSG00000157654	PALM2-AKAP2	0.573172596563	0.0206896551724	null
ENSG00000157657	ZNF618	0.999999077166	0.0275862068966	null
ENSG00000157680	DGKI	null	0.00689655172414	null
ENSG00000157693	C9orf91	null	0.00344827586207	null
ENSG00000157703	SVOPL	null	0.0137931034483	null
ENSG00000157741	UBN2	null	0.00689655172414	null
ENSG00000157764	BRAF	0.0924551308781	0.0241379310345	1.4213214676E-5
ENSG00000157766	ACAN	null	0.0275862068966	null
ENSG00000157782	CABP1	null	0.00344827586207	null
ENSG00000157796	WDR19	null	0.00689655172414	null
ENSG00000157827	FMNL2	null	0.00689655172414	null
ENSG00000157851	DPYSL5	null	0.00689655172414	null
ENSG00000157856	DRC1	null	0.00689655172414	null
ENSG00000157869	RAB28	null	0.00689655172414	null
ENSG00000157884	CIB4	null	0.00344827586207	null
ENSG00000157890	MEGF11	null	0.00344827586207	null
ENSG00000157895	C12orf43	null	0.00689655172414	null
ENSG00000157933	SKI	null	0.00344827586207	null
ENSG00000157985	AGAP1	null	0.00344827586207	null
ENSG00000158006	PAFAH2	null	0.00344827586207	null
ENSG00000158008	EXTL1	null	0.00344827586207	null
ENSG00000158023	WDR66	null	0.00344827586207	null
ENSG00000158055	GRHL3	null	0.0137931034483	null
ENSG00000158077	NLRP14	null	0.00689655172414	null
ENSG00000158079	PTPDC1	null	0.00689655172414	null
ENSG00000158089	GALNT14	null	0.00689655172414	null
ENSG00000158106	RHPN1	null	0.00344827586207	null
ENSG00000158109	TPRG1L	null	0.00689655172414	null
ENSG00000158113	LRRC43	null	0.00344827586207	null
ENSG00000158122	AAED1	null	0.00344827586207	null
ENSG00000158125	XDH	null	0.0137931034483	null
ENSG00000158161	EYA3	null	0.00344827586207	null
ENSG00000158163	DZIP1L	null	0.00689655172414	null
ENSG00000158258	CLSTN2	null	0.0137931034483	null
ENSG00000158270	COLEC12	null	0.00689655172414	null
ENSG00000158286	RNF207	null	0.00344827586207	null
ENSG00000158292	GPR153	null	0.00344827586207	null
ENSG00000158296	SLC13A3	null	0.00689655172414	null
ENSG00000158301	GPRASP2	null	0.0137931034483	null
ENSG00000158321	AUTS2	null	0.00344827586207	null
ENSG00000158352	SHROOM4	null	0.00344827586207	null
ENSG00000158423	RIBC1	null	0.00689655172414	null
ENSG00000158428	C2orf62	null	0.00344827586207	null
ENSG00000158445	KCNB1	null	0.0137931034483	null
ENSG00000158467	AHCYL2	null	0.00689655172414	null
ENSG00000158473	CD1D	null	0.0137931034483	null
ENSG00000158485	CD1B	null	0.00689655172414	null
ENSG00000158486	DNAH3	null	0.0551724137931	null
ENSG00000158516	CPA2	null	0.00344827586207	null
ENSG00000158517	NCF1	null	0.00344827586207	null
ENSG00000158526	TSR2	null	0.00344827586207	null
ENSG00000158528	PPP1R9A	null	0.00689655172414	null
ENSG00000158545	ZC3H18	null	0.0103448275862	null
ENSG00000158552	ZFAND2B	null	0.00344827586207	null
ENSG00000158555	GDPD5	null	0.00344827586207	null
ENSG00000158560	DYNC1I1	null	0.0241379310345	null
ENSG00000158571	PFKFB1	null	0.00689655172414	null
ENSG00000158623	COPG2	null	0.00689655172414	null
ENSG00000158636	C11orf30	null	0.00344827586207	null
ENSG00000158669	AGPAT6	null	0.00344827586207	null
ENSG00000158683	PKD1L1	null	0.0172413793103	null
ENSG00000158714	SLAMF8	null	0.00344827586207	null
ENSG00000158715	SLC45A3	null	0.00689655172414	null
ENSG00000158748	HTR6	null	0.00344827586207	null
ENSG00000158764	ITLN2	null	0.00344827586207	null
ENSG00000158769	F11R	null	0.00344827586207	null
ENSG00000158786	PLA2G2F	null	0.00344827586207	null
ENSG00000158813	EDA	null	0.0137931034483	null
ENSG00000158825	CDA	null	0.0103448275862	null
ENSG00000158859	ADAMTS4	null	0.00344827586207	null
ENSG00000158864	NDUFS2	null	0.00689655172414	null
ENSG00000158882	TOMM40L	null	0.0137931034483	null
ENSG00000158901	WFDC8	null	0.0103448275862	null
ENSG00000158955	WNT9B	null	0.00344827586207	null
ENSG00000158966	CACHD1	null	0.00344827586207	null
ENSG00000158987	RAPGEF6	null	0.00344827586207	null
ENSG00000159023	EPB41	null	0.00344827586207	null
ENSG00000159110	IFNAR2	null	0.00344827586207	null
ENSG00000159128	IFNGR2	null	0.0103448275862	null
ENSG00000159140	SON	null	0.00689655172414	null
ENSG00000159164	SV2A	null	0.00344827586207	null
ENSG00000159167	STC1	null	0.00689655172414	null
ENSG00000159184	HOXB13	null	0.00689655172414	null
ENSG00000159189	C1QC	null	0.00344827586207	null
ENSG00000159200	RCAN1	null	0.00344827586207	null
ENSG00000159217	IGF2BP1	null	0.0103448275862	null
ENSG00000159228	CBR1	null	0.00689655172414	null
ENSG00000159248	GJD2	null	0.0103448275862	null
ENSG00000159261	CLDN14	null	0.0103448275862	null
ENSG00000159263	SIM2	null	0.00344827586207	null
ENSG00000159289	GOLGA6A	null	0.00344827586207	null
ENSG00000159307	SCUBE1	null	0.00689655172414	null
ENSG00000159322	ADPGK	null	0.00344827586207	null
ENSG00000159337	PLA2G4D	null	0.00689655172414	null
ENSG00000159352	PSMD4	null	0.00344827586207	null
ENSG00000159363	ATP13A2	null	0.0103448275862	null
ENSG00000159374	M1AP	null	0.00689655172414	null
ENSG00000159398	CES5A	null	0.00344827586207	null
ENSG00000159399	HK2	null	0.00689655172414	null
ENSG00000159450	TCHH	null	0.0586206896552	null
ENSG00000159459	UBR1	null	0.00689655172414	null
ENSG00000159496	RGL4	null	0.00689655172414	null
ENSG00000159588	CCDC17	null	0.00344827586207	null
ENSG00000159618	GPR114	null	0.00689655172414	null
ENSG00000159625	CCDC135	null	0.00689655172414	null
ENSG00000159640	ACE	0.127031773974	0.0172413793103	null
ENSG00000159650	UROC1	null	0.00689655172414	null
ENSG00000159674	SPON2	null	0.0103448275862	null
ENSG00000159692	CTBP1	null	0.00689655172414	null
ENSG00000159714	ZDHHC1	null	0.00344827586207	null
ENSG00000159720	ATP6V0D1	null	0.0103448275862	null
ENSG00000159733	ZFYVE28	null	0.00344827586207	null
ENSG00000159753	RLTPR	0.689300631187	0.0241379310345	null
ENSG00000159763	PIP	null	0.00344827586207	null
ENSG00000159788	RGS12	null	0.0103448275862	null
ENSG00000159840	ZYX	null	0.00689655172414	null
ENSG00000159842	ABR	null	0.00689655172414	null
ENSG00000159899	NPR2	null	0.00689655172414	null
ENSG00000159915	ZNF233	null	0.00344827586207	null
ENSG00000159917	ZNF235	null	0.00689655172414	null
ENSG00000160007	ARHGAP35	null	0.00689655172414	null
ENSG00000160051	IQCC	null	0.00344827586207	null
ENSG00000160058	BSDC1	null	0.00689655172414	null
ENSG00000160072	ATAD3B	null	0.00689655172414	null
ENSG00000160094	ZNF362	null	0.00689655172414	null
ENSG00000160111	CPAMD8	0.999999077166	0.0379310344828	null
ENSG00000160145	KALRN	null	0.00689655172414	null
ENSG00000160161	CILP2	null	0.0241379310345	null
ENSG00000160179	ABCG1	null	0.0103448275862	null
ENSG00000160181	TFF2	null	0.00344827586207	null
ENSG00000160183	TMPRSS3	null	0.00689655172414	null
ENSG00000160185	UBASH3A	null	0.00689655172414	null
ENSG00000160193	WDR4	null	0.00344827586207	null
ENSG00000160199	PKNOX1	null	0.00344827586207	null
ENSG00000160200	CBS	null	0.00344827586207	null
ENSG00000160208	RRP1B	null	0.0137931034483	null
ENSG00000160211	G6PD	null	0.00344827586207	null
ENSG00000160218	TRAPPC10	null	0.0137931034483	null
ENSG00000160223	ICOSLG	null	0.00689655172414	null
ENSG00000160224	AIRE	null	0.00344827586207	null
ENSG00000160233	LRRC3	null	0.00344827586207	null
ENSG00000160255	ITGB2	0.999999077166	0.0241379310345	null
ENSG00000160271	RALGDS	null	0.0103448275862	null
ENSG00000160284	SPATC1L	null	0.00344827586207	null
ENSG00000160293	VAV2	null	0.00689655172414	null
ENSG00000160294	MCM3AP	null	0.00344827586207	null
ENSG00000160298	C21orf58	null	0.00344827586207	null
ENSG00000160299	PCNT	null	0.00689655172414	null
ENSG00000160305	DIP2A	null	0.00689655172414	null
ENSG00000160321	ZNF208	null	0.0310344827586	null
ENSG00000160323	ADAMTS13	null	0.00344827586207	null
ENSG00000160326	SLC2A6	null	0.00344827586207	null
ENSG00000160339	FCN2	null	0.00344827586207	null
ENSG00000160345	C9orf116	null	0.00344827586207	null
ENSG00000160349	LCN1	null	0.00689655172414	null
ENSG00000160396	HIPK4	null	0.00689655172414	null
ENSG00000160408	ST6GALNAC6	null	0.00689655172414	null
ENSG00000160410	SHKBP1	null	0.00689655172414	null
ENSG00000160469	BRSK1	null	0.00689655172414	null
ENSG00000160505	NLRP4	null	0.0275862068966	null
ENSG00000160551	TAOK1	null	0.00344827586207	null
ENSG00000160584	SIK3	null	0.00344827586207	null
ENSG00000160593	AMICA1	null	0.00344827586207	null
ENSG00000160633	SAFB	null	0.00344827586207	null
ENSG00000160654	CD3G	null	0.00344827586207	null
ENSG00000160703	NLRX1	null	0.0206896551724	null
ENSG00000160716	CHRNB2	null	0.00344827586207	null
ENSG00000160741	CRTC2	null	0.0137931034483	null
ENSG00000160752	FDPS	null	0.0103448275862	null
ENSG00000160791	CCR5	null	0.00689655172414	null
ENSG00000160796	NBEAL2	null	0.0103448275862	null
ENSG00000160799	CCDC12	null	0.00344827586207	null
ENSG00000160803	UBQLN4	null	0.00689655172414	null
ENSG00000160818	GPATCH4	null	0.00344827586207	null
ENSG00000160844	ENSG00000160844	null	0.00344827586207	null
ENSG00000160856	FCRL3	null	0.00344827586207	null
ENSG00000160862	AZGP1	null	0.0172413793103	null
ENSG00000160867	FGFR4	null	0.00689655172414	null
ENSG00000160868	CYP3A4	null	0.00689655172414	null
ENSG00000160882	CYP11B1	null	0.0103448275862	null
ENSG00000160883	HK3	null	0.0103448275862	null
ENSG00000160949	TONSL	null	0.0103448275862	null
ENSG00000160953	MUM1	null	0.00344827586207	null
ENSG00000160959	LRRC14	null	0.0137931034483	null
ENSG00000160961	ZNF333	null	0.00344827586207	null
ENSG00000160963	COL26A1	null	0.00344827586207	null
ENSG00000160972	PPP1R16A	null	0.00689655172414	null
ENSG00000160973	FOXH1	null	0.00344827586207	null
ENSG00000160991	ORAI2	null	0.00344827586207	null
ENSG00000160994	CCDC105	null	0.0137931034483	null
ENSG00000160999	SH2B2	null	0.00689655172414	null
ENSG00000161013	MGAT4B	null	0.00689655172414	null
ENSG00000161021	MAML1	null	0.0172413793103	null
ENSG00000161036	LRWD1	null	0.00689655172414	null
ENSG00000161040	FBXL13	null	0.00689655172414	null
ENSG00000161082	CELF5	null	0.00689655172414	null
ENSG00000161091	MFSD12	null	0.0172413793103	null
ENSG00000161179	YDJC	null	0.00344827586207	null
ENSG00000161204	ABCF3	null	0.00689655172414	null
ENSG00000161217	PCYT1A	null	0.0103448275862	null
ENSG00000161270	NPHS1	null	0.0103448275862	null
ENSG00000161328	LRRC56	null	0.0172413793103	null
ENSG00000161381	PLXDC1	null	0.00689655172414	null
ENSG00000161395	PGAP3	null	0.00344827586207	null
ENSG00000161405	IKZF3	null	0.00689655172414	null
ENSG00000161509	GRIN2C	null	0.00689655172414	null
ENSG00000161542	PRPSAP1	null	0.00344827586207	null
ENSG00000161547	SRSF2	null	0.00344827586207	null
ENSG00000161558	TMEM143	null	0.00344827586207	null
ENSG00000161572	LYZL6	null	0.00344827586207	null
ENSG00000161609	CCDC155	null	0.00689655172414	null
ENSG00000161640	SIGLEC11	null	0.0137931034483	null
ENSG00000161647	MPP3	null	0.00689655172414	null
ENSG00000161653	NAGS	null	0.00344827586207	null
ENSG00000161677	JOSD2	null	0.00344827586207	null
ENSG00000161681	SHANK1	null	0.0103448275862	null
ENSG00000161692	DBF4B	null	0.00344827586207	null
ENSG00000161800	RACGAP1	null	0.00689655172414	null
ENSG00000161813	LARP4	null	0.00344827586207	null
ENSG00000161847	RAVER1	0.999999077166	0.0172413793103	null
ENSG00000161849	KRT84	null	0.00689655172414	null
ENSG00000161896	IP6K3	null	0.00344827586207	null
ENSG00000161904	LEMD2	null	0.00344827586207	null
ENSG00000161905	ALOX15	null	0.00344827586207	null
ENSG00000161911	TREML1	null	0.00689655172414	null
ENSG00000161914	ZNF653	null	0.00689655172414	null
ENSG00000161929	SCIMP	null	0.00344827586207	null
ENSG00000161940	BCL6B	null	0.00344827586207	null
ENSG00000161944	ASGR2	null	0.00344827586207	null
ENSG00000161960	EIF4A1	null	0.00344827586207	null
ENSG00000161973	CCDC42	null	0.0103448275862	null
ENSG00000161996	WDR90	3.79219169484E-5	0.0206896551724	null
ENSG00000162006	MSLNL	null	0.0137931034483	null
ENSG00000162009	SSTR5	null	0.0137931034483	null
ENSG00000162040	HS3ST6	null	0.0103448275862	null
ENSG00000162062	C16orf59	null	0.0103448275862	null
ENSG00000162073	PAQR4	null	0.00689655172414	null
ENSG00000162078	ZG16B	null	0.00344827586207	null
ENSG00000162104	ADCY9	0.999999077166	0.0172413793103	null
ENSG00000162129	CLPB	null	0.0103448275862	null
ENSG00000162148	PPP1R32	null	0.00344827586207	null
ENSG00000162231	NXF1	null	0.00344827586207	null
ENSG00000162236	STX5	null	0.00689655172414	null
ENSG00000162241	SLC25A45	null	0.00344827586207	null
ENSG00000162267	ITIH3	null	0.0137931034483	null
ENSG00000162337	LRP5	null	0.0103448275862	null
ENSG00000162341	TPCN2	null	0.00689655172414	null
ENSG00000162365	CYP4A22	null	0.00344827586207	null
ENSG00000162367	TAL1	null	0.00344827586207	null
ENSG00000162368	CMPK1	null	0.00344827586207	null
ENSG00000162374	ELAVL4	null	0.00344827586207	null
ENSG00000162378	ZYG11B	null	0.00344827586207	null
ENSG00000162383	SLC1A7	null	0.00344827586207	null
ENSG00000162385	MAGOH	null	0.00344827586207	null
ENSG00000162391	FAM151A	null	0.00344827586207	null
ENSG00000162396	PARS2	null	0.00344827586207	null
ENSG00000162398	C1orf177	null	0.0137931034483	null
ENSG00000162399	BSND	null	0.00344827586207	null
ENSG00000162408	NOL9	null	0.00344827586207	null
ENSG00000162415	ZSWIM5	null	0.00689655172414	null
ENSG00000162426	SLC45A1	null	0.0103448275862	null
ENSG00000162430	SEPN1	null	0.00344827586207	null
ENSG00000162434	JAK1	null	0.00689655172414	null
ENSG00000162458	FBLIM1	null	0.00689655172414	null
ENSG00000162461	SLC25A34	null	0.00344827586207	null
ENSG00000162482	AKR7A3	null	0.00689655172414	null
ENSG00000162511	LAPTM5	null	0.00344827586207	null
ENSG00000162521	RBBP4	null	0.00344827586207	null
ENSG00000162526	TSSK3	null	0.00344827586207	null
